record_id,source_row,Document,actual_class,predicted_class,confidence
b70d1d96f67f53b6df00c510a31f929af74f4f4bdbc001402d856b60fedcf48b,4329,shared mailbox creation technical excellence hello please create thanks engagement specialist friday november technical excellence hello added owner please let further assistance details needed thank kind regards analyst ext history reference history additional comments visible re technical excellence thanks lot please also add owner engagement specialist additional comments visible thanks lot please also add owner engagement specialist additional comments visible re technical excellence hi please change name technical excellence assist until thanks engagement specialist october pm technical excellence hello ne si va fie technical excellence engagement specialist additional comments visible re technical excellence hi please status quite urgent manage thanks head tuesday october re technical excellence hi please change name technical excellence assist until thanks engagement specialist october pm technical excellence hello ne si va fie technical excellence engagement specialist additional comments visible update task task assignment assignee owner closed complete work notes description technical excellence hello ne si va fie technical excellence engagement specialist more ref msg,Hardware,Miscellaneous,0.8718914372216857
e0bfbe55d65f63525ee9487690ed5d18f5a4e10420955506891527aaa3f560dc,9288,delete from pool disk for server poll warning status down has assigned hello please assign delete pool disk kind regards engineer re poll warning status down has assigned hello everyone discussed meeting let proceed recommended by best solution delete poll monitor disk done by needed assist poll virtual disk same description currently existing thank re poll warning status down has assigned hi apologies delayed response decommissioned host probably kept store other making decision regard things clear discuss away until setup minute call him next clarify details regards application pm move advised he obtained details ask next about added thank poll warning status down has assigned hello help resolve aspects addressing monitoring change per suggestion makes sense validate progress issue offers application provide os ask logs retention policies review logs format etc permission deal kindly advise matter review overall setup host application feeling wrongly setup resources inefficiently because host contains application video surveillance regards owner wednesday re poll warning status down has assigned hello degraded cannot definitely think poll partition wrongly configured maybe delete poll monitor disk because host forever helped re poll warning status down has assigned hello gents sorry chasing issue persisting clear view how solve poll grew best solution needed shrink disk increase threshold add additional host thank waiting kind regards engineer tuesday july re poll warning status down has assigned hello host video surveillance make physical instead virtual installed added help disk partition other big partition host think safe shrink disk regards senior engineer poll warning status down has assigned hello updates about thank waiting kind regards engineer thursday july re poll warning status down has assigned hello everyone please advise presented by understand present take almost host how recordings kept spare components extend thank july poll warning status down has assigned hello updates about thank waiting kind regards engineer wednesday july poll warning status down has assigned hello disk host has designed store moment host running disk than grow cause exhaustion disk solution increase warning threshold critical please advise about thank waiting kind regards engineer tuesday july poll warning status down has assigned please advised record number has assigned please review details take appropriate action description poll warning status down poll output partition over threshold summary poll warning status down number priority moderate assignment location monitoring please link kind regards ref msg,Miscellaneous,Hardware,0.8718784761102152
187aca20c37fe0bad24371b578463764e7e8e416293b07c20aa0f20d5d432dd4,37889,sound issues solved sound issues solved hi please note we had issues with tv sound during presentation help consider raised issue solved thank you,Administrative rights,Hardware,0.8704283999274891
46a7eae1135f3ec59a553c3f97135ef9af38f2502b1790ffa534d88d2c9adf6e,37748,view issues view issues hi have had issues with view laptop impacted ability generate client reports were being pulled through report please can be investigated regards manager,Administrative rights,Hardware,0.8701627294342692
4c27532c508e56de638aa91b86411e762cfbcaa0ab2869aa45570d9e1444ebc8,9837,access request hi please give internship thanks date wednesday hello name problem logging tried logging work says guys help thanks kind regards,Hardware,HR Support,0.8699702469445107
242893618963d55d5d6a93f10f68496b7ec80f1fd5987d72a44f00bc9361cedd,31556,verify solution tuesday pm client importance high hello starting morning client please verify ca ca solution thank,HR Support,Hardware,0.8662669712293485
b3dc36c9fce293b048f37e1532ec85a91222216be48fa59c3e59a651ed3507b2,35127,re reminder we feedback annual it survey re reminder we feedback annual survey hi when try complete survey receive error second could you check please best regards sent thursday december reminder we feedback annual survey importance high annual survey we feedback dear colleagues thank you for feedback provided far we have collected complete responses with your help we believe any feedback useful can help build friendlier more efficient work environment when answering please consider interactions you had with processes survey link needed most deadline st december make count donate for each complete response delicious surprise awaits you you have fill survey provide your address you can be one lucky winners selected randomly answers received be aggregated allow statistical analysis case you have any questions regarding survey please contact customer care annual survey ext,HR Support,Hardware,0.8633811172511724
a96749cad7f3b92162ab09113b6b6b14e3a479fa243ea0aadb470e24bb4301db,16922,new device to be added to pm re device added hi connect via added thanks pm re device added hi please also add thanks device added hi joined merchant he connect add his please name thank,Purchase,Miscellaneous,0.8629011273735216
63b102a05945d001900a5e738ad13cab9ad118b0f78620577e75214d0df1bd9d,26939,notifications new thursday november pm re cr approved side best regards thursday november pm re hello app side thanks november hello please advise please advised change pending authorization looking forward hearing thanks kind regards analyst ext hub thursday november pm hello please required by cr please approve these short about downtime users about issues please attached regards discipline lead,Hardware,Miscellaneous,0.862600012807033
d4cb456e8637b52e88b7372169be22308ee4bbf71e2e986276e810aaf988086f,35341,ticket machine is not reachable ticket machine reachable hello reachable putty fatal error error connection timed out sa ne putty la ultima sa swap la guide swap creating file swap si sa etc sa swap sa la boot,Miscellaneous,Hardware,0.8619502790731471
3931d4be665fe4da75d909158409581a2bb6078fd100fbbdc515087e95093a91,20119,action required sub account card needed february pm re action required sub card needed hi got under root create more users colleagues learn purpose mentioned cover benefits enumerated bellow red by colleague different talked about same root problem yet create justify costs by usage level how proceed other hand keep thinks isolated activity best option root each purpose define level currently single root multiple purposes colleagues colleagues other initiative interfere work talk about nail down procedure valid regards,Hardware,Access,0.8594792390371505
99804a4aacd8094b389e4ca45243a76553f1f5f18631bbf177cf1a2a0f8fe9f0,22735,access to accounts new pas pm re accounts hi please assign thank kind regards analyst pm accounts importance high dear please write within note role dp level please note confirmed thanks testing discipline lead,Access,HR Support,0.8582186787397705
40adb90920d995583e3683dbe75358d69e5a1b42b833e964b4952c6376465f57,578,oracle procurement preparer role needed for louden preparer role needed hi kindly assist kind regards functional analyst thursday pm preparer role needed hi please preparer role please possible kind regards administrator,Access,HR Support,0.857651774818331
ade64c930047bd4049f5d59a0bbe97da15613faec24e4be491c9c24b2da02d87,25085,leave december leave si la la medic si la ca ca si senior engineer,HR Support,Hardware,0.857619805335616
